"tahun,provinsi,kabupaten_kota,kecamatan,kelurahan,jenis_kelamin,pekerjaan,jumlah"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,PEREMPUAN,Pendeta,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,PEREMPUAN,Wartawan,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,PEREMPUAN,Dosen,1"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,PEREMPUAN,Guru,9"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,PEREMPUAN,Pengacara,1"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,PEREMPUAN,Arsitek,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,PEREMPUAN,Konsultan,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,PEREMPUAN,Dokter,2"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,PEREMPUAN,Bidan,2"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,PEREMPUAN,Perawat,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,PEREMPUAN,Apoteker,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,PEREMPUAN,Pelaut,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,PEREMPUAN,Sopir,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,PEREMPUAN,Pedagang,33"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,PEREMPUAN,Biarawan/Biarawati,2"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,PEREMPUAN,Wiraswasta,65"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,PEREMPUAN,Lainnya,5"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Belum/Tidak Bekerja,32"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Mengurus Rumah Tangga,1520"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Pelajar/Mahasiswa,28"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Pensiunan,16"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Pegawai Negeri Sipil,24"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Tentara Nasional Indonesia,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Kepolisian RI,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Perdagangan,1"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Petani/Pekebun,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Industri,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Karyawan Swasta,319"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Karyawan BUMN,2"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Karyawan BUMD,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Karyawan Honorer,2"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Buruh Harian Lepas,18"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Pembantu Rumah Tangga,3"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Tukang Jahit,1"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Mekanik,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Seniman,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Penterjemah,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Pendeta,1"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Wartawan,1"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Juru Masak,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Dosen,3"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Guru,24"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Pengacara,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Notaris,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Arsitek,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Konsultan,1"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Dokter,6"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Perawat,5"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Apoteker,1"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Pelaut,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Peneliti,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Sopir,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Pedagang,59"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Wiraswasta,112"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PEREMPUAN,Lainnya,4"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Belum/Tidak Bekerja,26"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Mengurus Rumah Tangga,2173"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Pelajar/Mahasiswa,64"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Pensiunan,57"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Pegawai Negeri Sipil,38"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Tentara Nasional Indonesia,5"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Kepolisian RI,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Perdagangan,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Petani/Pekebun,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Nelayan/Perikanan,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Industri,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Konstruksi,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Karyawan Swasta,570"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Karyawan BUMN,13"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Karyawan BUMD,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Karyawan Honorer,4"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Buruh Harian Lepas,16"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Pembantu Rumah Tangga,5"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Tukang Jahit,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Mekanik,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Seniman,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Penterjemah,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Pendeta,2"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Pastor,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Wartawan,1"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Ustadz/Mubaligh,3"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Anggota DPR-RI,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Anggota Kabinet/Kementerian,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Duta Besar,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Dosen,7"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Guru,52"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Pilot,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Pengacara,2"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Notaris,1"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Arsitek,2"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Akuntan,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Konsultan,1"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Dokter,15"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Bidan,2"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Perawat,3"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Apoteker,1"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Psikiater/Psikolog,1"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Pelaut,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Sopir,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Pedagang,14"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Wiraswasta,219"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PEREMPUAN,Lainnya,11"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Belum/Tidak Bekerja,37"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Mengurus Rumah Tangga,2862"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Pelajar/Mahasiswa,84"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Pensiunan,150"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Pegawai Negeri Sipil,70"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Tentara Nasional Indonesia,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Kepolisian RI,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Perdagangan,1"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Petani/Pekebun,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Industri,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Konstruksi,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Karyawan Swasta,770"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Karyawan BUMN,13"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Karyawan BUMD,2"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Karyawan Honorer,5"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Buruh Harian Lepas,25"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Buruh Tani/Perkebunan,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Pembantu Rumah Tangga,4"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Tukang Jahit,1"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Penata Rias,1"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Mekanik,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Seniman,2"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Pendeta,3"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Wartawan,5"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Ustadz/Mubaligh,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Juru Masak,1"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Anggota DPR-RI,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Anggota Kabinet/Kementerian,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Dosen,6"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Guru,73"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Pilot,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Pengacara,1"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Notaris,1"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Arsitek,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Akuntan,2"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Konsultan,1"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Dokter,24"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Bidan,8"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Perawat,3"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Apoteker,2"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Pelaut,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Peneliti,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Sopir,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Pedagang,46"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Perangkat Desa,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Wiraswasta,273"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PEREMPUAN,Lainnya,5"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Belum/Tidak Bekerja,15"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Mengurus Rumah Tangga,1938"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Pelajar/Mahasiswa,90"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Pensiunan,38"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Pegawai Negeri Sipil,45"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Tentara Nasional Indonesia,1"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Kepolisian RI,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Perdagangan,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Petani/Pekebun,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Nelayan/Perikanan,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Konstruksi,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Karyawan Swasta,432"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Karyawan BUMN,15"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Karyawan BUMD,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Karyawan Honorer,2"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Buruh Harian Lepas,29"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Buruh Tani/Perkebunan,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Pembantu Rumah Tangga,1"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Tukang Kayu,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Tukang Las/Pandai Besi,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Tukang Jahit,1"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Mekanik,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Seniman,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Pendeta,1"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Wartawan,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Ustadz/Mubaligh,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Anggota Mahkamah Konstitusi,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Anggota Kabinet/Kementerian,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Anggota DPRD Provinsi,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Dosen,3"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Guru,42"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Pilot,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Pengacara,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Notaris,2"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Arsitek,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Konsultan,2"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Dokter,15"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Bidan,4"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Perawat,6"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Pelaut,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Sopir,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Paranormal,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Pedagang,36"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Wiraswasta,123"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PEREMPUAN,Lainnya,4"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,PEREMPUAN,Belum/Tidak Bekerja,48"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,PEREMPUAN,Mengurus Rumah Tangga,2892"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,PEREMPUAN,Pelajar/Mahasiswa,48"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,PEREMPUAN,Pensiunan,50"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,PEREMPUAN,Pegawai Negeri Sipil,45"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,PEREMPUAN,Tentara Nasional Indonesia,1"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,PEREMPUAN,Kepolisian RI,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,PEREMPUAN,Perdagangan,6"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,PEREMPUAN,Petani/Pekebun,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,PEREMPUAN,Industri,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,PEREMPUAN,Konstruksi,0"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,PEREMPUAN,Karyawan Swasta,580"
"2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,PEREMPUAN,Karyawan BUMN,5"
